partyid	lifetime_party_revenue
88317422	1.95
49818977	38.9
58658661	41.75
33693819	1.95
72551446	2.95
69999596	38.75
55569873	37.9
61070094	1.95
24492631	39.9
50585537	3.95
80016553	81.55
80137941	3.9
83564520	81.55
88529380	41.75
52119239	72.85
28010247	39.9
58746271	36.9
56485118	3.95
45229716	45.7
62530489	1.95
54494736	2.95
29273679	74.85
65134553	81.55
46112372	37.9
58766481	3.95
27207113	179.7
34668635	4.95
49005902	2.95
39966303	3.95
22640645	4.95
43137394	317.5
40943609	2.95
59360760	1.95
63619348	2.95
82043543	1.95
75786963	41.75
55941600	77.5
63717003	1.95
80516205	1.95
31323747	249.6
24697139	4.95
77415553	2.95
78212821	24.9
27055754	4.95
45334841	2.95
51200491	2.95
34049642	42.15
82118136	82.55
60872198	2.95
75927394	1.95
41531333	3.95
38253157	37.9
35002926	41.75
4699731	38.75
21249780	39.9
69589585	1.95
81228000	2.95
55477881	37.9
8532707	36.9
66043464	1.95
33912103	4.95
88214529	1.95
28514179	324.45
60435263	1.95
62851997	1.95
36338459	3.95
68720144	1
76667490	121.35
71461830	1.95
80248756	1.95
60448667	81.55
56075409	2.95
48160337	2.95
59210326	1.95
71080928	1.95
75171003	1.95
27747400	4.95
31499790	4.95
44246814	2.95
62147461	1.95
72815174	1.95
36349461	108.8
74608382	1.95
81198573	1.95
30257279	9.95
39613213	2.95
41361961	107.8
67161305	1.95
87020955	2.95
75127440	38.75
45511338	2.95
29691038	4.95
76937171	121.35
81085291	1.95
65662457	38.75
38804734	2.95
64555865	2.95
65001903	41.7
38390664	2.95
55015238	7.75
31327509	95.4
23345836	419.25
52806136	37.9
22123343	12.84
68690291	1.95
48208202	212.65
22648109	4.95
64877959	1.95
73560327	1.95
33152579	109.8
67700722	1.95
14382733	44.85
52897755	2.95
70770920	1
46115021	2.95
43819261	3.95
19914514	39.9
62433615	2.95
77125771	6.75
35976741	3.95
46313550	2.95
39431790	37.9
40732830	3.95
40140670	2.95
53239427	142.75
56564408	1.95
71931082	2.95
47689397	3.95
18380868	4.95
77899261	1.95
65189972	1.95
68908940	121.35
44773486	3.95
59953825	3.95
63325474	479.55
15788919	319.5
76625788	1.95
56636640	3.95
49091762	2.95
18496718	109.8
39869652	2.95
21597648	4.95
23217179	4.95
77006257	1.95
81943571	2.95
72014414	1.95
47034350	37.9
73486334	2.95
66529990	41.75
30785409	4.95
44835666	160.06
29364351	4.95
81992430	81.55
34255291	3.95
32045272	7.9
82474491	1.95
57305342	3.95
55723197	3.95
47651348	2.95
68253640	41.75
63256942	36.9
33258373	2.95
67426886	1.95
47423594	37.9
69577495	94.55
22870542	4.95
89541778	1.95
27049838	4.95
26230543	39.9
75134228	38.75
45644948	1
38844956	2.95
42885621	2.95
37309272	3.95
70315305	240.75
49707241	5.9
57349759	82.55
74909412	2.95
56446218	1.95
70825611	2.95
76791904	41.75
67835921	1.95
60549091	3.95
36410703	3.95
57773108	3.95
49129397	38.9
57806361	1.95
24009127	3.95
76910528	2.95
79937162	41.75
74548874	1.95
55126253	2.95
25804597	282.55
89589703	2.95
31867708	4.95
32434470	529.2
44177727	2.95
52225110	2.95
30356855	4.95
28027480	4.95
60587239	1.95
79553327	1.95
52142097	3.98
45215788	352.45
67005236	1.95
39569015	3.95
83384180	2.95
69647510	1.95
26360353	2.95
38639911	329.5
27411814	4.95
84518273	1.95
27995400	72.85
74522150	1.95
50717451	2.95
31522766	4.95
20139706	1.95
40459486	2.95
25770261	4.95
32876659	4.95
38431969	2.95
45762516	107.8
56370692	2.95
34730577	249.6
58171386	38.9
51716803	2.95
43709395	37.9
41411512	2.95
31088821	4.95
73480675	1.95
7208752	3.95
76039994	38.75
77728269	1.95
49513506	2.95
31174678	4.95
38668886	2.95
62208137	1.95
49517487	457.3
38059644	2.95
65467501	81.55
67188991	1.95
85339958	1.95
51721651	38.9
60717018	1.95
75488299	1.95
79319979	1.95
68763922	1.95
69196204	1.95
42088153	2.95
53608927	2.95
87506000	42.75
46882117	2.95
62150932	2.95
70816197	1.95
26288728	39.9
75582474	74.55
31247469	4.95
69784250	121.35
59016358	73.85
78263757	41.75
47757004	1
78325063	2.95
79029543	1.95
77821064	200.95
20684889	44.56
25813504	319.5
67105417	2.95
42761607	2.95
50612266	2.95
58076854	1.95
25380318	7.36
70613257	41.75
57142174	1.95
47142881	37.9
62735356	1.95
52149113	2.95
38190891	2.95
42316233	2.95
26997076	144.75
59179537	1.95
85778184	41.75
71032224	1.95
71586616	121.35
76330188	1
39115114	142.75
42438072	2.95
48063391	41.75
41386117	2.95
87772977	2.95
38978384	2.95
72701629	2.95
49613140	317.5
58013119	1.95
35087845	4.95
54900374	2.95
69889278	95.4
52811683	37.9
75134994	255.4
44692887	2.95
50953398	38.9
65141248	41.75
71697252	2.95
64421032	1.95
21267111	4.95
51111704	72.85
45263257	248.6
37586712	3.95
79950479	1.95
34655436	4.95
56953815	1.95
53983854	3.95
70794410	1.95
53982953	2.95
59222755	1.95
35290799	144.75
62981808	2.95
32574674	142.75
45520105	72.85
64473585	1.95
30175422	89.95
37142194	142.75
49651900	2.95
27740501	6.11
68074806	1.95
63506794	1.95
24712781	319.5
19902574	3.95
56999715	38.75
31002670	9.46
78454910	1.95
36440789	176.75
61497465	38.9
43951285	37.9
53256072	37.9
1192525	81.55
42998844	3.95
44369859	2.95
47906596	72.85
53186834	2.95
67318362	2.95
78266739	41.75
77330189	1.95
20905449	110.35
51766969	37.9
27942548	1.95
75301884	2.95
78457099	4.6
35462052	4.95
78186152	1.95
56749436	2.95
14427589	47.92
57710624	3.95
69503659	1.95
43794268	3.95
35381524	4.95
67775670	2.95
47222910	3.95
85260549	1.95
84171109	2.95
50655956	41.75
64851283	121.35
40543547	142.75
54145602	2.95
21782455	179.7
82792952	1.95
58354548	1.95
15571798	494.25
33833346	4.95
46336228	121.35
76935419	81.55
41940808	2.95
74601843	2.95
77353476	1
79722629	41.75
56224571	2.95
31761628	4.95
62210666	1.95
27743082	4.95
31088811	41.02
61902702	2.95
61987377	1.95
73270514	2.95
40289627	387.4
41519803	2.95
29856426	4.95
52566936	2.95
42154194	27.63
34195453	14.9
58011971	1
81171497	2.95
73734612	1.95
62295061	2.95
50840229	2.95
29973773	39.9
50681699	2.95
79746753	1.95
14873443	283.5
38950004	2.95
57485941	37.9
41712121	3.95
48120244	37.9
42228178	2.95
64446590	2.95
72143355	38.75
30243029	74.85
40129068	37.9
69765952	81.55
32624335	74.85
54516936	3.95
50939754	2.95
78279364	4.9
85832346	1.95
20746377	144.75
66296095	1.95
38995662	2.95
42395791	37.9
76911240	74.55
83497084	1.95
25086972	74.85
25912519	4.95
55343559	2.95
62651292	2.95
22046359	4.95
38775747	146.13
12164604	2.95
83077812	1.95
37420897	2.95
86877077	1.95
54684644	37.9
26370038	12.84
69390527	1.95
51056260	3.95
56535786	37.9
38275665	2.95
62502292	1.95
46025285	2.95
78986929	1.95
75478881	1.95
71634815	110.35
86746056	41.75
42597492	37.9
59522586	1.95
44709437	7.46
76641600	81.55
73413914	70.8
53512140	2.95
58986786	1.95
60587961	3.95
81280512	2.95
68968112	1.95
64903707	1.95
41941402	2.95
10327600	39.9
44863259	3.95
49034178	7.9
37402704	3.95
26668766	4.95
52330069	2.95
53702582	3.95
50895725	146.15
29759607	4.95
74788198	1.95
30547558	4.95
72108015	1.95
31657315	43.85
63001764	1.95
86798351	41.75
35177607	4.95
59507673	1.95
34833489	4.95
81782724	2.95
38956834	41.85
44774276	37.9
26069763	144.75
41438343	177.7
45532909	107.8
60151202	1.95
73763333	4.95
45832698	5.69
82236601	1.95
85338639	41.75
58612816	1.95
58251855	1.95
71232186	2.95
46939212	2.95
29686577	4.95
62970072	1.95
79669202	2.95
37762019	3.95
40301092	3.95
38316442	2.95
45278064	2.95
24274454	144.75
77841773	1.95
34084226	3.95
64574143	1.95
41986213	37.9
49391744	2.95
62792643	1.95
33795659	4.95
33926817	4.95
60566437	1.95
43638284	37.9
48024116	2.95
84440502	2.95
61523311	1
48461927	2.95
54665814	2.95
39250798	2.95
31294523	4.95
32907020	389.4
77349438	38.75
51399006	3.95
24870028	4.95
79463986	82.55
30687846	424.35
66306625	2.95
44283032	2.95
56272771	3.95
41012897	2.95
51819448	73.85
51464147	3.95
30406446	74.85
83714299	81.55
80502455	146.15
47588534	3.95
35975270	3.95
11889662	1
24538014	39.9
77898298	1.95
73663376	1.95
46761351	3.95
31239064	4.95
84494217	38.75
26862345	74.85
22565052	8.33
52703993	3.95
34807018	4.95
48431882	2.95
37327980	3.95
67670222	1.95
17940664	280.55
51401546	108.8
67323348	1.95
85710745	1.95
77329272	38.75
28933681	144.75
71872247	41.75
81385737	1.95
6970412	41.75
45942945	178.7
34114828	44.85
17934534	144.75
72289651	41.75
90020666	1
79858031	1.95
30889149	4.95
45159793	37.9
26652570	39.9
16139332	69.9
58271664	1.95
74556159	2.95
75159616	2.95
61256955	1.95
47816552	2.95
85268827	2.95
85489385	1.95
36677156	37.9
61662060	200.95
46824053	3.95
22813257	4.95
30582071	4.95
35154835	72.85
50923903	2.95
86838128	2.95
50111510	2.95
51587371	3.95
32767268	74.85
64405068	1.95
70045484	2.95
39245544	2.95
90272393	2.95
4715240	1
23046188	4.95
61474290	1.95
45450997	3.95
36728315	79.8
63215570	47.85
31254006	3.95
66625618	1
71393235	1.95
56726547	1.95
70309306	1.95
73027751	1.95
38201610	3.95
34096580	1.95
73069577	4.9
49961490	38.9
62458336	24.9
48825677	3.95
27373506	74.85
47730230	73.85
27191953	74.85
67371845	74.55
70461896	1.95
33563331	39.9
32672896	4.95
67440827	38.75
28060391	4.95
62544120	1.95
56037928	2.95
23982102	41.75
26957525	18.25
57844971	1.95
88527784	1.95
60338511	1.95
65297590	2.95
26686329	4.95
25885669	4.95
20408683	4.95
69026129	41.75
52625956	1.95
60370225	1.95
73046133	1.95
56738067	2.95
48046886	2.95
79984660	1.95
35263128	4.95
78889071	1.95
11690781	2.95
70342234	110.35
67911347	124.65
87587276	1.95
53833568	2.95
53310797	2.95
42107489	3.95
21426781	44.85
50999974	1.95
50213377	38.9
57349014	3.95
38742900	38.9
50634169	37.9
40701713	2.95
78236408	41.75
79623172	1.95
29163871	4.95
35159728	3.95
70485869	1.95
76476232	1.95
45248670	1
41449350	2.95
71104245	200.95
39856787	2.95
52005117	2.95
53977652	2.95
67423622	38.75
24611721	4.95
67854334	1.95
77645114	1.95
55926838	2.95
29680334	4.95
52442987	2.95
31762268	4.95
34606243	4.95
70688367	1.95
71872721	47.85
68675178	1.95
36015598	3.95
72710863	1.95
77932796	38.75
50689949	2.95
59882816	41.75
33214794	4.95
59537369	1.95
56251266	2.95
69603431	1.95
72267857	2.95
27114751	109.8
49774840	17.9
57017443	176.7
54634860	2.95
76043290	41.75
53180680	212.65
43434479	387.4
74200763	1.95
45291689	37.9
49277298	2.95
33268427	144.75
34976526	10.9
85809446	1.95
59342727	1.95
19013956	74.85
47495923	37.9
88326125	1.95
30582605	4.95
82275310	1.95
73497050	41.75
50251246	107.8
71708465	4.9
13241797	4.95
23466111	4.95
70249818	2.95
40738163	37.9
38135288	73.85
37126518	3.95
40899796	2.95
20825808	9.9
19223912	0
17985193	1.95
68737323	41.75
69337528	1.95
50189174	2.95
54410237	3.95
40648070	2.95
76157875	1.95
78607609	2.95
28670226	4.95
32933236	4.95
72816844	41.75
52550312	3.95
24259363	179.7
45325402	37.9
46839822	283.55
72384873	1.95
38981103	37.9
89843543	2.95
77629720	1.95
28568177	74.85
34637469	39.9
72468233	2.95
58488361	3.95
47149304	3.95
36569274	3.95
38962793	2.95
60766811	200.95
48786249	2.95
61668861	2.95
33373361	4.95
25924938	4.95
44835556	43.93
21192092	4.95
89271895	2.95
55770450	37.9
31109879	4.95
41909013	458.3
49197241	37.9
20592067	4.95
30625821	1.95
30107483	214.65
64432287	70.8
24909836	4.95
78973199	41.75
32366152	74.85
71742952	1.95
37215157	3.95
65592883	1.95
61746816	1.95
35707537	38.9
51517518	3.95
24952215	4.95
59771197	1.95
66626768	1.95
53634703	37.9
44581392	2.95
24490712	3.95
53310774	2.95
43203021	38.9
77681330	13.32
79732850	41.75
50214054	2.95
81730069	1.95
73766204	2.95
39159296	2.95
48119148	2.95
13161965	41.75
54779219	2.95
33467153	39.9
48276223	37.9
86358499	1.95
40462195	37.9
28696751	4.95
75419162	41.75
58596354	3.95
64633240	1.95
61043353	1.95
72804470	1.95
34203410	2.95
71340394	1.95
60920603	1.95
13044643	494.25
63782781	12.38
32101155	4.95
37463985	38.9
61282049	1.95
67348209	1.95
76179366	2.95
63424527	1.95
20473648	4.95
40878106	3.95
36383093	3.95
52652744	3.95
39779173	8.9
69903874	2.95
69667997	280.55
77231877	1.95
42980719	72.85
62681521	2.95
37227646	6.08
24680107	4.95
19249762	4.95
52218578	2.95
33478183	41.75
49946279	2.95
37739457	74.85
31128913	144.75
56748662	1.95
40355636	142.75
85311963	2.95
89245728	2.95
39096196	2.95
39405301	72.85
61995040	2.95
49516864	72.85
64749782	1.95
56876921	38.75
80364117	1.95
57464501	2.95
71740882	2.95
41187237	6.69
84038554	41.75
66043658	1.95
35296202	2.95
70580977	81.55
62058951	2.95
38096128	3.95
71757663	41.75
47849672	38.9
14035861	37.9
49519658	3.95
84815450	3.35
62774720	37.9
35280277	55.21
84545915	41.75
57862898	3.95
30097984	4.95
85272496	1.95
56904519	3.95
35202844	4.95
88723417	1.95
43686586	2.95
33333414	4.95
73546156	41.75
83261141	81.55
65811273	2.95
55858600	3.95
53495996	2.95
68800941	1.95
33004087	4.95
39711017	37.9
25378406	4.95
49600035	72.85
62855252	1.95
82765199	2.95
28941905	2.95
83504068	1.95
75066901	122.35
77833243	2.95
13658183	41.75
57735416	3.95
72805115	1
55901387	352.45
49149536	2.95
54410414	3.95
20705951	109.8
74077789	80.5
83583369	1.95
17919781	44.85
65470416	121.35
60558556	1.95
44217761	142.75
88168245	1.95
62276106	1.95
35916264	4.95
22674139	39.9
77900032	1
79452069	1.95
38419088	2.95
61514523	1.95
21295086	1.95
43107961	177.7
73197632	2.95
56408477	38.75
71644600	2.95
29141068	4.95
49076658	2.95
50456602	2.95
76175794	1.95
80457479	40.7
45430278	2.95
49025783	37.9
56439063	2.95
49232405	37.9
37406519	38.9
21049598	4.95
59053969	41.75
34684323	3.95
47711412	2.95
40011792	2.95
50730755	2.95
88640288	2.95
37848108	2.95
53642228	2.95
42043231	3.95
40944343	2.95
30509441	4.95
65357180	0.95
48972668	2.95
36526453	3.95
88330561	2.95
40875562	177.7
44293987	3.95
39734522	2.95
22046848	4.95
44153982	3.95
74272874	74.55
55607410	2.95
36930142	108.8
66894095	396.75
78910343	1.95
58432276	1.95
32936596	74.85
40643830	3.95
32086760	4.95
31099579	360.15
71923438	74.55
34651651	4.95
31974419	74.85
45734814	2.95
88924045	2.95
31570557	39.9
41105103	3.95
61140122	1.95
35812379	4.95
55599679	37.9
79480643	41.75
22151219	4.95
63784385	1.95
34548514	109.8
84431904	38.75
83184447	1.95
16112632	144.75
45688179	2.95
30370693	1.95
60053992	3.95
71288528	1.95
39238491	42.75
34150340	4.95
75480711	1.95
82162397	41.75
46913303	2.95
43530025	1.95
33869898	4.95
37446288	2.95
44221826	38.9
43972377	2.95
86227991	1.95
75228545	38.75
43849052	81.55
53833898	146.15
69865803	1.95
69233956	1.95
83965628	1.95
29260801	4.95
85002631	81.55
39433673	2.95
53205005	37.9
41053460	2.95
38066088	3.95
64779263	2.95
42504380	2.95
34942207	4.95
45701998	2.95
82513459	2.95
23766875	3.95
57169131	1.95
35704762	4.95
61606617	1.95
72724904	1.95
19918566	74.85
44445070	2.95
55503383	37.9
26743065	4.95
76986692	1.95
85515861	41.75
37407974	3.95
67686306	41.75
74536868	41.75
56291721	36.9
12452980	3.95
82939297	1.95
30773261	4.95
41528166	2.95
21471396	9.9
35433473	2.95
45655888	73.85
30876678	39.9
37308087	38.9
33776335	179.7
25858864	4.95
58617822	176.7
21955371	39.9
55628820	2.95
50056492	3.95
56331613	2.95
71945788	74.55
26842486	4.95
47145695	2.95
71252301	1.95
56465428	1.95
59263617	36.9
30617449	4.95
61830102	1.95
58834388	1.95
71033948	2.95
63836156	1.95
59966636	1.95
73316465	53.12
61956595	1.95
72287620	121.35
36166718	3.95
37704442	38.9
83686729	2.95
25861227	4.95
58944676	1.95
39647453	2.95
38205594	37.9
64298860	36.9
35368942	4.95
68764166	121.35
83033857	3.95
13278668	144.75
62848886	38.75
59419486	1.95
72391386	2.95
55098956	142.75
71961739	2.95
44027768	2.95
79197980	41.75
42898982	3.95
83662183	1.95
35355912	4.95
61129905	1.95
63276890	1.95
60250991	108.8
22450243	4.95
27649500	4.95
50336357	3.95
62135469	36.9
88081912	41.75
25824509	179.7
56380480	143.75
41200546	212.65
72205143	1.95
48315680	3.95
25112890	4.95
66749536	2.95
80464606	2.95
46302526	2.95
67351024	1.95
74008407	163.89
77351189	1.95
72611992	5.9
35430256	7.2
80407985	1.95
54789120	2.95
43597813	2.95
73658584	41.75
77225085	1.95
45416328	81.55
73003258	1.95
6748591	4.95
30250020	4.95
52860412	177.7
77667867	1
20479554	4.95
28999887	4.95
85388063	2.35
27364294	2.95
83315358	1.95
79157800	82.55
80979224	1.95
56085199	3.95
52110816	2.95
57303158	1.95
38910057	2.95
67470511	1.95
66872238	41.75
34973353	4.95
42460744	37.9
35091726	4.95
68265641	1.95
49476360	37.9
80092255	38.75
53077619	95.4
24167844	4.95
82557563	1.95
40746456	107.8
47027346	2.95
39418906	15.77
82139438	2.95
33919352	109.8
77523103	41.75
78512405	1.95
82019928	2.95
34970294	532.58
32804412	4.95
41899007	2.95
40418325	2.95
28470647	4.95
42986082	37.9
65248888	40.75
80718571	122.35
43355726	37.9
24957817	4.95
65907356	0.95
73897674	1.95
23222003	4.95
74510552	2.95
29183723	41.75
74350040	81.55
24525399	4.95
86869820	2.95
20643408	39.9
72663308	81.55
32520510	4.95
76695645	1.95
76638491	41.75
68947123	9.06
32131058	4.95
18793148	74.55
16394178	2.95
70184369	1.95
24484685	2.95
62429980	1.95
73891556	110.35
35221983	4.95
40909829	3.95
47696020	3.95
73730963	41.75
30608243	35.95
20801804	39.9
64707948	1.95
39907620	2.95
69268252	121.35
60375855	1.95
23190590	11.71
26140069	4.95
34523527	4.95
49585064	2.95
84342586	1.95
13897580	3.95
52962119	2.95
29867859	4.95
25175166	4.95
79962688	41.75
31528438	4.95
48097359	37.9
54912349	295.74
83590621	81.55
74167067	1.95
30578785	4.95
85568823	1.95
66460289	1.95
60108813	1.95
38310134	2.95
71961508	2.95
87737934	2.95
75190813	41.75
73812054	1.95
52997147	24.9
73498082	1.95
45203800	2.95
45440674	107.8
81061021	1.95
73259089	1.95
28651253	4.95
74566388	2.95
87157157	1.95
73629026	1.95
8230893	24.69
15575798	4.95
25948374	4.95
34972765	4.95
73279271	41.75
60708835	38.75
41412089	143.75
60048643	3.95
22637315	41.85
44567642	37.9
34700526	6.45
52725783	177.7
47369419	6.75
37711263	2.95
67494151	1.95
85404946	1.95
45451408	108.8
23294997	43.52
32107365	39.9
28778735	39.9
82434491	1.95
50853297	73.85
44669206	72.85
51429347	2.95
88862781	41.75
67952568	95.4
54872156	8.8
75885862	1.95
34796346	4.95
15911458	2.95
57408720	1.95
47287794	2.95
52710934	81.55
49126732	142.75
46440306	2.95
26110052	4.95
20968429	74.85
63626694	1.95
75669878	1.95
35479044	4.95
55003285	2.95
59051307	1.95
58266256	1
56977809	1.95
77036080	41.75
44615926	3.95
53059491	38.75
47363807	37.9
43222139	37.9
21181499	4.95
23254840	4.95
25557513	4.95
30481498	4.95
64336836	36.9
43015118	107.8
21375448	1.95
45110684	2.95
83303084	2.95
60955824	41.75
61014512	1.95
30891239	4.95
50034179	388.4
25118401	74.85
40864728	2.95
62617061	3.9
87631055	2.95
70671336	1.95
47451087	1.95
82106161	2.95
80601628	41.75
50006699	2.95
61665598	2.95
4865365	2.95
54993885	2.95
43394720	2.95
25431045	4.95
57912937	1.95
48173710	3.95
85187756	1.95
73423208	38.75
82258401	2.95
61733638	2.95
37365200	2.95
62228598	1.95
21566798	4.95
60495291	1.95
42244521	37.9
30813489	4.95
26641669	39.9
33607241	4.95
67730135	38.75
29696206	4.95
68056893	41.75
35990876	3.95
31035944	4.95
81224735	1.95
82863203	1.95
31947797	4.95
72774540	41.75
57743579	71.85
24620881	634.05
56394577	2.95
86620536	2.95
49756268	2.95
71679665	41.75
81769905	2.95
22914651	109.8
38848887	2.95
25791788	4.95
80509719	1.95
48896139	213.65
60823331	1.95
79657738	2.95
42729101	2.95
78498711	81.55
47960510	2.95
72587254	1.95
79790657	1.95
25809839	1.95
45131931	2.95
71460985	1.95
4173939	282.55
32233701	4.95
31533224	39.9
67061446	2.95
88014062	1.95
71889863	1.95
41597470	37.9
83389603	1.95
82317442	41.75
78553988	2.95
23648858	4.95
80250975	2.95
78205602	2.95
68247869	2.95
81968442	122.35
73890187	1.95
7326762	39.9
63438646	121.35
83313051	1.95
44086330	37.9
30208196	109.8
54327438	5.9
85137242	1.95
47134466	2.95
22497893	36.9
30426536	74.85
85392240	0.95
69376827	320.35
52227811	2.95
26547828	179.7
78884115	81.55
78548864	2.95
57238890	38.9
73559543	41.75
70265519	41.75
67729917	1.95
74555108	1.95
77187848	38.75
50906431	2.95
12762951	3.95
51814923	2.95
34149401	209.02
58414236	121.35
5972258	4.95
41576527	37.9
83763748	1.95
35927154	109.8
45460888	37.9
8660489	1.95
83966509	81.55
28091303	4.95
59771459	1.95
45320192	2.95
67434784	1.95
22006289	4.95
70159470	1.95
26625506	4.95
69306838	41.75
25871027	319.5
70515656	1.95
42489098	38.9
38517701	72.85
90578498	2.95
31297549	4.95
21559371	4.95
35790050	3.95
53487233	2.95
75508010	1.95
32823323	74.85
78272784	1.95
83846110	1.95
75452521	1.95
69057972	2.95
38060824	38.9
53272068	3.95
18806088	179.7
30497526	4.95
64276877	1.95
41766032	2.95
33056866	4.95
51429946	2.95
49024994	2.95
88932296	1.95
79510468	2.95
25048622	39.9
22459867	2.95
75351057	1.95
57338142	3.95
74910167	1.95
29244684	4.95
35189243	4.95
43847358	37.9
42452086	2.95
35907420	109.8
30905234	4.95
29584403	4.95
66653797	2.95
42648354	37.9
83746690	41.75
54302948	2.95
45784663	2.95
45765774	2.95
37910740	3.95
